day,Open,High,Low,Close,Volume,open_ret,close_ret,article_count,bullish_count,bearish_count,neutral_count,avg_bias,weighted_bias,sum_bias,max_abs_bias,weighted_bias_lag1,weighted_bias_lag2,article_count_lag1,bullish_ratio,bearish_ratio,sentiment_imbalance,sentiment_strength
2024-01-02 00:00:00+00:00,49.1566219566508,49.20753015338818,47.51054964423797,48.0825309753418,411254000,-0.03637360718275184,-0.012513560734434232,21.0,5.0,6.0,10.0,0.0014160271528221,0.0014160271527546,0.0297365702092645,0.011840655952692,0.0022230644633077,0.0,8.0,0.238095238095238,0.2857142857142857,-1.0,0.0014160271527546
2024-01-03 00:00:00+00:00,47.40074566328975,48.09850289557728,47.23603751691528,47.484596252441406,320896000,0.005921227052338574,0.008978195428606124,25.0,7.0,9.0,9.0,0.0011470465373992,0.0011470465373534,0.0286761634349823,0.0116152641177177,0.0014160271527546,0.0022230644633077,21.0,0.28,0.36,-2.0,0.0011470465373534
2024-01-04 00:00:00+00:00,47.68224884044641,48.41395003873669,47.42370949212884,47.912841796875,306535000,0.014444812078902036,0.022638347329819786,30.0,10.0,4.0,16.0,0.0025574632624784,0.0025574632623932,0.0767238978743547,0.0113875882327556,0.0011470465373534,0.0014160271527546,25.0,0.3333333333333333,0.1333333333333333,6.0,0.0025574632623932
2024-01-05 00:00:00+00:00,48.37600851565981,49.459082326064205,48.22028328844258,49.00988006591797,415039000,0.021435139099119305,0.06229941485031386,18.0,7.0,5.0,6.0,0.0021794066098001,0.002179406609679,0.0392293189764021,0.0114662021398544,0.0025574632623932,0.0011470465373534,30.0,0.3888888888888889,0.2777777777777778,2.0,0.002179406609679
2024-01-08 00:00:00+00:00,49.42414836733732,52.18224626703925,49.391205977221674,52.160282135009766,642510000,0.05671072200530515,0.01683276856737063,28.0,13.0,2.0,13.0,0.0047992576839668,0.0047992576837954,0.1343792151510708,0.0118322455883026,0.0036922305965229,0.0042605887687931,6.0,0.4642857142857143,0.0714285714285714,11.0,0.0047992576837954
2024-01-09 00:00:00+00:00,52.30802809263291,54.22861420741035,51.598287244233845,53.04571533203125,773100000,0.02292184311138253,0.022514641453404198,34.0,16.0,4.0,14.0,0.0046580464059815,0.0046580464058445,0.1583735778033726,0.0117658507823944,0.0047992576837954,0.0036922305965229,28.0,0.4705882352941176,0.1176470588235294,12.0,0.0046580464058445
2024-01-10 00:00:00+00:00,53.52087170860792,54.50312317370562,53.39409433002728,54.25356674194336,533796000,0.02546735901511601,0.008646859978975924,34.0,18.0,3.0,13.0,0.0051370695706675,0.0051370695705164,0.1746603654026972,0.0118508671224117,0.0046580464058445,0.0047992576837954,34.0,0.5294117647058824,0.088235294117647,15.0,0.0051370695705164
2024-01-11 00:00:00+00:00,54.90141170121365,55.24779611496442,53.46496584925973,54.72472381591797,596759000,-0.0069148535778578565,-0.00204499312760446,10.0,6.0,0.0,4.0,0.0062121834993361,0.0062121834987149,0.0621218349933619,0.0119328764081001,0.0051370695705164,0.0046580464058445,34.0,0.6,0.0,6.0,0.0062121834987149
2024-01-12 00:00:00+00:00,54.523086018906326,54.87246729450568,54.23360346337735,54.6129264831543,352994000,0.007260382967746763,0.030103513497523583,16.0,8.0,0.0,8.0,0.0052774159256368,0.005277415925307,0.0844386548101898,0.011864942908287,0.0062121834987149,0.0051370695705164,10.0,0.5,0.0,8.0,0.005277415925307
2024-01-16 00:00:00+00:00,54.920385030235444,56.734158722808395,54.80259436306696,56.28196334838867,449580000,0.02386856837561232,-0.005852262783975482,20.0,8.0,5.0,7.0,0.0024046591512858,0.0024046591511656,0.0480931830257172,0.0117858144640922,0.0041667947553314,0.0019552118809169,14.0,0.4,0.25,3.0,0.0024046591511656
2024-01-17 00:00:00+00:00,56.24702551752996,56.370806056804064,54.64287831771136,55.953548431396484,474394000,0.01607321615535482,0.01862892541500188,17.0,7.0,4.0,6.0,0.0027794627354425,0.002779462735279,0.047250866502523,0.0119624137878417,0.0024046591511656,0.0041667947553314,20.0,0.4117647058823529,0.2352941176470588,3.0,0.002779462735279
2024-01-18 00:00:00+00:00,57.15840086229008,57.497797746406825,56.00744677307047,57.005672454833984,491650000,0.01265103091108252,0.0408983769950059,25.0,14.0,4.0,7.0,0.0053430119442939,0.0053430119440802,0.1335752986073489,0.0116704685986042,0.002779462735279,0.0024046591511656,17.0,0.56,0.16,10.0,0.0053430119440802
2024-01-19 00:00:00+00:00,57.88610696898355,59.394427545023596,57.12346261571884,59.38544464111328,543501000,0.03490763424250155,0.0027361855152065275,23.0,19.0,1.0,3.0,0.0085544213587822,0.0085544213584103,0.1967516912519925,0.0116250309348106,0.0053430119440802,0.002779462735279,25.0,0.8260869565217391,0.0434782608695652,18.0,0.0085544213584103
2024-01-22 00:00:00+00:00,59.94245635666948,60.223957503871716,58.96519328035112,59.54815673828125,452955000,-0.008008814387181385,0.003664468857179355,29.0,8.0,5.0,16.0,0.0023025079133181,0.0023025079132387,0.0667727294862264,0.0116075846552848,0.0038593912231568,0.0047444233056719,8.0,0.2758620689655172,0.1724137931034483,3.0,0.0023025079132387
2024-01-23 00:00:00+00:00,59.46430561582059,59.803702511682395,58.48105267598879,59.76676940917969,294654000,0.012246274478616396,0.024564982796435004,28.0,8.0,6.0,14.0,0.0026390231336865,0.0026390231335923,0.0738926477432246,0.011782511472702,0.0023025079132387,0.0038593912231568,29.0,0.2857142857142857,0.2142857142857142,2.0,0.0026390231335923
2024-01-24 00:00:00+00:00,60.19699904963291,62.73748144195341,59.83164734308872,61.25312042236328,560271000,0.033365172865706935,0.0041470487143527544,24.0,14.0,2.0,8.0,0.0050810226872563,0.0050810226870445,0.1219445444941512,0.0118533310294151,0.0026390231335923,0.0023025079132387,28.0,0.5833333333333334,0.0833333333333333,12.0,0.0050810226870445
2024-01-25 00:00:00+00:00,62.23936480631996,62.60771334377325,60.74202640224238,61.507667541503906,482777000,-0.02254566222846163,-0.009555824032598435,27.0,9.0,4.0,14.0,0.0028122095035181,0.002812209503414,0.0759296565949911,0.0118783572316169,0.0050810226870445,0.0026390231335923,24.0,0.3333333333333333,0.1481481481481481,5.0,0.002812209503414
2024-01-26 00:00:00+00:00,60.85183724757184,61.67337885004867,60.465526677085045,60.92271041870117,390309000,0.004452006240585101,0.023224498857301285,18.0,10.0,2.0,6.0,0.0038433540976709,0.0038433540974574,0.0691803737580771,0.0115002144873142,0.002812209503414,0.0050810226870445,27.0,0.5555555555555556,0.1111111111111111,8.0,0.0038433540974574
2024-01-29 00:00:00+00:00,61.12335395532468,62.37812361839996,60.79893365210522,62.35416793823242,348733000,0.026876085181186542,0.0049343454525554034,30.0,8.0,6.0,16.0,0.0023112009326616,0.0023112009325846,0.0693360279798502,0.0116034339368343,0.0096872173338298,0.0011830063908552,9.0,0.2666666666666666,0.2,2.0,0.0023112009325846
2024-01-30 00:00:00+00:00,62.78838495719736,63.38033118112513,62.149517443787765,62.66260528564453,410735000,-0.02348487765062195,-0.020064593667162973,25.0,12.0,6.0,7.0,0.0033437034487724,0.0033437034486386,0.0835925862193102,0.0118453522026538,0.0023112009325846,0.0096872173338298,30.0,0.48,0.24,6.0,0.0033437034486386
2024-01-31 00:00:00+00:00,61.33098779929159,62.15851930991276,60.592302887690344,61.4178352355957,453795000,0.010684877829979013,0.024087082934170938,25.0,6.0,6.0,13.0,0.0016956226074695,0.0016956226074017,0.0423905651867385,0.0118595217168331,0.0033437034486386,0.0023112009325846,25.0,0.24,0.24,0.0,0.0016956226074017
2024-02-01 00:00:00+00:00,61.98981538927627,63.07888305643791,61.54061686379006,62.9151725769043,369146000,0.02973078369442423,0.048512905789117454,23.0,8.0,4.0,11.0,0.0028461480348006,0.0028461480346768,0.0654614048004146,0.0118361923098564,0.0016956226074017,0.0033437034486386,25.0,0.3478260869565217,0.1739130434782608,4.0,0.0028461480346768
2024-02-02 00:00:00+00:00,63.8604917267368,66.48183193924027,63.57699522405565,66.04261779785156,476578000,0.0643342724596488,0.04683042835872502,30.0,12.0,5.0,13.0,0.003826976246635,0.0038269762465075,0.1148092873990527,0.0119809953868389,0.0028461480346768,0.0016956226074017,23.0,0.4,0.1666666666666666,7.0,0.0038269762465075
2024-02-05 00:00:00+00:00,68.10394628020288,69.37369252800232,67.08575942583846,69.208984375,680078000,0.020384435171375382,-0.01612481561682214,27.0,11.0,7.0,9.0,0.0026980970987567,0.0026980970986567,0.0728486216664312,0.0119116050004959,0.0038802969328748,0.0048756130252221,5.0,0.4074074074074074,0.2592592592592592,4.0,0.0026980970986567
2024-02-06 00:00:00+00:00,69.50645284574946,69.630233381063,66.18236704818828,68.1019515991211,683111000,-0.01900774065507135,0.027126582447069773,23.0,15.0,3.0,5.0,0.0050727038370525,0.005072703836832,0.1166721882522097,0.0118383985757827,0.0026980970986567,0.0038802969328748,27.0,0.6521739130434783,0.1304347826086956,12.0,0.005072703836832
2024-02-07 00:00:00+00:00,68.19776917750116,70.09539685563645,67.48004326560577,69.974609375,495575000,0.025363927094280408,-0.006555004738496518,30.0,16.0,6.0,8.0,0.0048012532343466,0.0048012532341866,0.1440375970304003,0.0118549600243568,0.005072703836832,0.0026980970986567,23.0,0.5333333333333333,0.2,10.0,0.0048012532341866
2024-02-08 00:00:00+00:00,69.9496558671256,70.66837949372972,69.33175856710787,69.51742553710938,414422000,0.006529022041562285,0.035158392477747866,29.0,12.0,5.0,12.0,0.0031939673022977,0.0031939673021875,0.0926250517666334,0.0118866464495658,0.0048012532341866,0.005072703836832,30.0,0.4137931034482758,0.1724137931034483,7.0,0.0031939673021875
2024-02-09 00:00:00+00:00,70.40785287358678,72.05692221360141,70.08742326576261,72.00502014160156,436637000,0.028884123155191597,0.0015928451655793376,22.0,7.0,4.0,11.0,0.0024573472047393,0.0024573472046276,0.0540616385042665,0.0118086217343807,0.0031939673021875,0.0048012532341866,29.0,0.3181818181818182,0.1818181818181818,3.0,0.0024573472046276
2024-02-12 00:00:00+00:00,72.47117717433613,74.4786104438433,71.12357413495056,72.11980438232422,613710000,-0.03077139445826751,-0.0016621430687096853,35.0,10.0,9.0,16.0,0.0017747320975576,0.0017747320975068,0.0621156234145161,0.0115796323120594,0.0045027412990067,0.0057070345713736,8.0,0.2857142857142857,0.2571428571428571,1.0,0.0017747320975068
2024-02-13 00:00:00+00:00,70.27509946360114,73.31968365428922,69.4964845401849,72.00003051757812,602580000,0.0390294095385045,0.02427045688475206,34.0,14.0,7.0,13.0,0.0028659976265009,0.0028659976264166,0.0974439193010324,0.0113311429321765,0.0017747320975068,0.0045027412990067,35.0,0.4117647058823529,0.2058823529411764,7.0,0.0028659976264166
2024-02-14 00:00:00+00:00,73.0721231436502,74.10428513350574,71.81036588559786,73.76888275146484,504917000,0.009070525346898284,-0.01694937003100777,29.0,11.0,5.0,13.0,0.0037747342000747,0.0037747341999445,0.1094672918021673,0.0120313686132431,0.0028659976264166,0.0017747320975068,34.0,0.3793103448275862,0.1724137931034483,6.0,0.0037747341999445
2024-02-15 00:00:00+00:00,73.73794078168315,73.84374789733648,72.27154539670707,72.52908325195312,420122000,0.003121953528026882,-0.0006197660092482736,40.0,15.0,7.0,18.0,0.0025991820231079,0.002599182023043,0.1039672809243194,0.0119220788776874,0.0037747341999445,0.0028659976264166,29.0,0.375,0.175,8.0,0.002599182023043
2024-02-16 00:00:00+00:00,73.96850692718213,74.2699729733596,72.37234535124092,72.48414611816406,495327000,-0.02948559777456104,-0.044507841693289585,34.0,10.0,11.0,13.0,6.319730071460587e-05,6.31973007127471e-05,0.0021487082242965,0.0116179658472538,0.002599182023043,0.0037747341999445,40.0,0.2941176470588235,0.3235294117647059,-1.0,6.31973007127471e-05
2024-02-20 00:00:00+00:00,71.81934169951924,71.82832841143384,67.61381946264177,69.32877349853516,704833000,-0.056333769915509424,-0.02892315845867648,52.0,19.0,12.0,21.0,0.0020063165990778,0.0020063165990393,0.1043284631520501,0.0117363214492797,0.0046752640391924,0.0040595976179924,24.0,0.3653846153846153,0.2307692307692307,7.0,0.0020063165990393
2024-02-21 00:00:00+00:00,67.88533642606332,68.76577530674938,66.13045996080022,67.35228729248047,673755000,0.09822556852204946,0.15186995589680394,54.0,16.0,21.0,17.0,0.000984756535126,0.0009847565351078,0.053176852896809,0.0118718166649341,0.0020063165990393,0.0046752640391924,52.0,0.2962962962962963,0.3888888888888889,-5.0,0.0009847565351078
2024-02-22 00:00:00+00:00,74.89189108055353,78.43558804957509,74.08831901858908,78.3986587524414,865100000,0.07403178364380025,0.0035461054181048835,55.0,31.0,9.0,15.0,0.0051891431862657,0.0051891431861714,0.2854028752446162,0.0119794282317161,0.0009847565351078,0.0020063165990393,54.0,0.5636363636363636,0.1636363636363636,22.0,0.0051891431861714
2024-02-23 00:00:00+00:00,80.64666119604064,82.24781162101127,77.43237298519631,78.67716217041016,829388000,-0.013583663958948073,0.003483036814282534,49.0,23.0,9.0,17.0,0.0041006303307961,0.0041006303307124,0.20093088620901,0.0117977528274059,0.0051891431861714,0.0009847565351078,55.0,0.4693877551020408,0.1836734693877551,14.0,0.0041006303307124
2024-02-26 00:00:00+00:00,79.5585907729136,80.50291911362528,78.36571128314377,78.95167541503906,503973000,-0.004010537254328414,-0.004955945197806556,36.0,14.0,8.0,14.0,0.0027469105960594,0.0027469105959831,0.098888781458139,0.0120132529735565,0.0052906480903102,0.0042703396688608,10.0,0.3888888888888889,0.2222222222222222,6.0,0.0027469105959831
2024-02-27 00:00:00+00:00,79.24015705268404,79.338988045559,77.02509990421383,78.56136322021484,391705000,-0.022433978528397427,-0.013276973116113441,38.0,13.0,10.0,15.0,0.0018803397213157,0.0018803397212662,0.0714529094099995,0.0115923732519149,0.0027469105959831,0.0052906480903102,36.0,0.3421052631578947,0.2631578947368421,3.0,0.0018803397212662
2024-02-28 00:00:00+00:00,77.48227691873889,78.7929431019633,76.98815248522881,77.52519989013672,393110000,0.018811975413924428,0.018485680192899895,44.0,17.0,3.0,24.0,0.0038438499288802,0.0038438499287928,0.169129396870731,0.0118805254995822,0.0018803397212662,0.0027469105959831,38.0,0.3863636363636363,0.0681818181818181,14.0,0.0038438499287928
2024-02-29 00:00:00+00:00,78.95366810218512,79.84807446200602,78.2109848648127,78.97163391113281,507289000,0.011389547861150947,0.03925129324593684,45.0,24.0,5.0,16.0,0.0045523671971426,0.0045523671970415,0.2048565238714207,0.011738853752613,0.0038438499287928,0.0018803397212662,44.0,0.5333333333333333,0.1111111111111111,19.0,0.0045523671970415
2024-03-01 00:00:00+00:00,79.85805518730493,82.15397732028299,79.29405523547015,82.13301086425781,479135000,0.05033636769543016,0.03531951666253085,39.0,18.0,4.0,17.0,0.0048341867877886,0.0048341867876647,0.1885332847237576,0.0119081504642963,0.0045523671970415,0.0038438499287928,45.0,0.4615384615384615,0.1025641025641025,14.0,0.0048341867876647
2024-03-04 00:00:00+00:00,83.98070887832954,87.53938523582946,83.57044270492621,85.08574676513672,615616000,0.013506593030654313,0.008540090175054122,41.0,24.0,6.0,11.0,0.0052120133540252,0.005212013353898,0.2136925475150337,0.0119002878665924,0.0037518321748796,0.0039429603001862,10.0,0.5853658536585366,0.1463414634146341,18.0,0.005212013353898
2024-03-05 00:00:00+00:00,85.12269695886387,85.94827183043155,83.27290109267872,85.81549835205078,520639000,0.03176412163016672,0.03133124288282483,37.0,17.0,9.0,11.0,0.0023162740622017,0.0023162740621391,0.0857021403014656,0.0119081142544746,0.005212013353898,0.0037518321748796,41.0,0.4594594594594595,0.2432432432432432,8.0,0.0023162740621391
2024-03-06 00:00:00+00:00,87.8699456446009,89.56900130568565,86.87965493223747,88.54676818847656,582520000,0.02397689215349082,0.04377419238298312,32.0,14.0,4.0,14.0,0.0033560376409441,0.0033560376408392,0.1073932045102118,0.0118532533943653,0.0023162740621391,0.005212013353898,37.0,0.4375,0.125,10.0,0.0033560376408392
2024-03-07 00:00:00+00:00,90.00225477502153,92.60674904676837,89.44721547430589,92.50891876220703,608119000,0.053764643126279446,-0.05707542620610871,33.0,12.0,4.0,17.0,0.0037964154472856,0.0037964154471706,0.1252817097604266,0.0118159312009811,0.0033560376408392,0.0023162740621391,32.0,0.3636363636363636,0.1212121212121212,8.0,0.0037964154471706
2024-03-08 00:00:00+00:00,94.97363874493585,97.23173191783087,86.35654773150235,87.37678527832031,1142269000,-0.09600503443386653,-0.02024262401636384,39.0,14.0,8.0,17.0,0.0023498450257839,0.0023498450257236,0.0916439560055727,0.0119839826226234,0.0037964154471706,0.0033560376408392,33.0,0.358974358974359,0.2051282051282051,6.0,0.0023498450257236
2024-03-11 00:00:00+00:00,86.27969890435133,88.6436045203793,84.0206076407832,85.6258316040039,678364000,0.018570240730755236,0.06912654458159422,41.0,14.0,10.0,17.0,0.0023382741234651,0.0023382741234081,0.0958692390620704,0.0117836268246173,0.0050592072701211,0.0050682497074162,12.0,0.3414634146341463,0.2439024390243902,4.0,0.0023382741234081
2024-03-12 00:00:00+00:00,87.8969031445505,91.80114256968415,86.0011815049168,91.75422668457031,668075000,0.03357011336582462,-0.011214605678534061,45.0,20.0,10.0,15.0,0.0037255547218852,0.0037255547218024,0.1676499624848358,0.0118927681446075,0.0023382741234081,0.0050592072701211,41.0,0.4444444444444444,0.2222222222222222,10.0,0.0037255547218024
2024-03-13 00:00:00+00:00,90.89769886633881,91.34592070136199,88.28222228746216,90.73098754882812,635713000,-0.01636514711730803,-0.03292778724354298,37.0,15.0,6.0,16.0,0.0032448014866661,0.0032448014865784,0.1200576550066464,0.0117000693082809,0.0037255547218024,0.0023382741234081,45.0,0.4054054054054054,0.1621621621621621,9.0,0.0032448014865784
2024-03-14 00:00:00+00:00,89.42225054534444,90.48940398821422,86.45038860441925,87.79206848144531,602318000,-0.029995274791304455,-0.001217295765369857,31.0,13.0,6.0,12.0,0.0014361023378948,0.0014361023378485,0.0445191724747416,0.0113517132401466,0.0032448014865784,0.0037255547218024,37.0,0.4193548387096774,0.1935483870967742,7.0,0.0014361023378485
2024-03-15 00:00:00+00:00,86.77983369344113,89.39131202190967,86.10799973550625,87.68526458740234,642086000,0.03900822740772079,0.0070110749622235525,39.0,16.0,8.0,15.0,0.0034112860147769,0.0034112860146894,0.1330401545763006,0.0118199197947978,0.0014361023378485,0.0032448014865784,31.0,0.4102564102564102,0.2051282051282051,8.0,0.0034112860146894
2024-03-18 00:00:00+00:00,90.23185202169164,92.24536587684682,86.9345566695886,88.30219268798828,668976000,-0.04165762714837005,0.010604415991560796,58.0,30.0,1.0,27.0,0.0047138259015206,0.0047138259014393,0.2734019022881965,0.0115460200607776,0.0040006382760307,0.0054517832694165,13.0,0.5172413793103449,0.0172413793103448,29.0,0.0047138259014393
2024-03-19 00:00:00+00:00,86.55022352343148,90.38758481674583,84.86314816147532,89.24356842041016,672171000,0.0350976469239285,0.010836124179525826,50.0,25.0,9.0,16.0,0.0037959752199053,0.0037959752198294,0.1897987609952675,0.0116842217743396,0.0047138259014393,0.0040006382760307,58.0,0.5,0.18,16.0,0.0037959752198294
2024-03-20 00:00:00+00:00,89.6418701073994,90.25381771221527,88.07059173697641,90.21588134765625,479063000,0.027492614523437216,0.011693781986421752,37.0,19.0,4.0,14.0,0.0044972843334481,0.0044972843333265,0.1663995203375805,0.0116164056956768,0.0037959752198294,0.0047138259014393,50.0,0.5135135135135135,0.1081081081081081,15.0,0.0044972843333265
2024-03-21 00:00:00+00:00,92.14054972284487,92.48794810720764,90.24881917443113,91.27703857421875,480372000,-0.012636328576606156,0.030736339566122556,36.0,18.0,3.0,15.0,0.0051870462720592,0.0051870462719151,0.186733665794133,0.0117252612113952,0.0044972843333265,0.0037959752198294,37.0,0.5,0.0833333333333333,15.0,0.0051870462719151
2024-03-22 00:00:00+00:00,90.9835569272488,94.61427521165601,90.67708804781446,94.1261215209961,586719000,0.030259074897013776,0.007533257371107434,25.0,12.0,3.0,10.0,0.0036171474039554,0.0036171474038107,0.0904286850988861,0.0118586654961109,0.0051870462719151,0.0044972843333265,36.0,0.48,0.12,9.0,0.0036171474038107
2024-03-25 00:00:00+00:00,93.77871131394467,96.59882785449742,93.34845614456138,94.83787536621094,552136000,0.02012803951237909,-0.02602997359378439,37.0,19.0,4.0,14.0,0.004832696541741,0.0048326965416104,0.1788097720444194,0.0117687647044658,0.0020277602941663,0.0038438456352681,11.0,0.5135135135135135,0.1081081081081081,15.0,0.0048326965416104
2024-03-26 00:00:00+00:00,95.68541767838448,96.20851455285562,92.34220396856466,92.4011001586914,513648000,-0.028991754067771096,-0.025284194814416048,24.0,13.0,0.0,11.0,0.0052343404827018,0.0052343404824837,0.1256241715848438,0.0112986490130424,0.0048326965416104,0.0020277602941663,37.0,0.5416666666666666,0.0,13.0,0.0052343404824837
2024-03-27 00:00:00+00:00,92.95115660792449,93.07893385392306,88.96904884364167,90.09410095214844,586067000,-0.033993478591038094,0.0011737725792256156,22.0,8.0,5.0,9.0,0.0023039403815161,0.0023039403814113,0.0506866883933542,0.0115330226719379,0.0052343404824837,0.0048326965416104,24.0,0.3636363636363636,0.2272727272727272,3.0,0.0023039403814113
2024-03-28 00:00:00+00:00,89.8445252112995,91.1422825108375,89.03892009399118,90.19991302490234,435212000,0.0033167205395620595,7.739060535203478e-05,35.0,13.0,3.0,19.0,0.004192763613803,0.0041927636136832,0.1467467264831057,0.0118033047020435,0.0023039403814113,0.0052343404824837,22.0,0.3714285714285714,0.0857142857142857,10.0,0.0041927636136832
2024-04-01 00:00:00+00:00,90.14300911365386,92.0656767674512,89.04989954343785,90.20689392089844,452441000,-0.02071174859169104,-0.010132781811165743,29.0,11.0,1.0,17.0,0.0042499887943267,0.0042499887941802,0.1232496750354757,0.0117949557304382,0.0028503164051181,0.0037072856256551,16.0,0.3793103448275862,0.0344827586206896,10.0,0.0042499887941802
2024-04-02 00:00:00+00:00,88.29519159294945,89.93835161134503,87.46862677190417,89.2974624633789,433064000,0.000407099460968361,-0.005470320656842552,26.0,5.0,2.0,19.0,0.00255567285877,0.0025556728586717,0.0664474943280213,0.0117180842161178,0.0042499887941802,0.0028503164051181,29.0,0.1923076923076923,0.0769230769230769,3.0,0.0025556728586717
2024-04-03 00:00:00+00:00,88.33114383542578,90.21787822523544,88.24728931215489,88.81031036376953,370067000,0.021488713144915544,-0.03498988456565845,28.0,11.0,7.0,10.0,0.0029640210494398,0.002964021049334,0.0829925893843171,0.0115151047706604,0.0025556728586717,0.0042499887941802,26.0,0.3928571428571428,0.25,4.0,0.002964021049334
2024-04-04 00:00:00+00:00,90.24980742241583,90.4774179638533,85.73162583573242,85.75658416748047,434965000,-0.03994366712631514,0.02418601558162921,23.0,14.0,1.0,8.0,0.0052845897687517,0.005284589768522,0.1215455646812909,0.0115983790159225,0.002964021049334,0.0025556728586717,28.0,0.6086956521739131,0.0434782608695652,13.0,0.005284589768522
2024-04-05 00:00:00+00:00,86.71594667786945,88.32816244191248,85.7775755946387,87.8559799194336,399678000,0.020892999373482837,-0.009992217164567684,21.0,9.0,3.0,9.0,0.0037662949434348,0.0037662949432554,0.0790921938121313,0.0118996545672416,0.005284589768522,0.002964021049334,23.0,0.4285714285714285,0.1428571428571428,6.0,0.0037662949432554
